lcd_id,lcd_version,rev_hist_num,rev_hist_date,rev_hist_exp,last_updated
34833,94,10,05/11/2017,LCD revised and published on 06/08/2017 to correct IOM publication number for the CMS Medicare Benefit Policy Manual.,06/02/2017
34833,94,9,05/11/2017,LCD revised and published on 05/11/2017 to update IOM citations.,05/05/2017
34833,94,8,10/01/2016,"LCD revised and published on 09/29/2016 effective for dates of service on and after 10/01/2016 to reflect the ICD-10 Annual Code Updates. The following ICD-10 code(s) have undergone a descriptor change: T82.817A, T82.827A, T82.837A, T82.847A, T82.857A, and T82.867A.",09/22/2016
34833,94,7,10/01/2015,"LCD revised and published on 02/11/2016 for dates of service on and after 10/01/2015 to add the following ICD-10 codes to the Group 2 codes as covered diagnoses: I42.0, I49.3, and I49.9. Also updated the NCD references to include NCD 20.4.",02/05/2016
34833,94,6,10/01/2015,LCD revised and published on 10/29/2015 effective for dates of service on and after 10/01/2015 to include additional ICD-10 diagnoses for coverage.,10/23/2015
34833,94,5,10/01/2015,LCD revised and published on 3/26/2015 to correct typographical errors.,03/20/2015
34833,94,4,10/01/2015,LCD revised to provide clarification regarding the frequency for reporting CPT codes 93293-93296.,03/06/2015
34833,94,3,10/01/2015,LCD revised and published 01/23/2015 to correct the publication date of the annual CPT/HCPCS code updates incorrectly listed as 01/22/2015 in revision history below. The code updates remain as listed in the revision history below.,01/16/2015
34833,94,2,10/01/2015,"LCD revised and published on 01/22/2015 to reflect the annual CPT/HCPCS code updates. CPT codes 93260 and 93261 have been added as covered services when used with diagnosis in group 2. For the following CPT/HCPCS codes either the short description and/or the long description was changed: 93282; 93283; 93284; 93287; 93289; 93295 and 93296. Depending on which description is used in this LCD, there may not be any change in how the code displays in the document. CPT/HCPCS codes changed to short descriptors.",01/12/2015
34833,94,1,10/01/2015,LCD revised on 10-09-2014 and posted on 12-04-2014 to create uniform LCD with other MAC jurisdiction.,11/24/2014
34859,34,9,12/10/2023,"LCD posted for notice on 10/26/2023 to become effective 12/10/2023.

Proposed LCD posted for comment on 06/01/2023.",10/20/2023
34859,34,8,10/01/2019,"Revision Number: 5
Publication: September 2019 Connection
LCR A/B2019-058

Explanation of Revision: Based on Change Request (CR) 10901, the LCD was revised to remove all billing and coding and all language not related to reasonable and necessary provisions (“Bill Type Codes”, “Revenue Codes”, “CPT/HCPCS Codes”, “ICD-10 Codes that Support Medical Necessity”, “Documentation Requirements” and “Utilization Guidelines” sections of the LCD) and place them into a newly created billing and coding article. During the process of moving the ICD-10-CM diagnosis codes to the billing and coding article, the ICD-10-CM diagnosis code ranges were broken out and listed individually. In addition, the Social Security Act, Code of Federal Regulations, and IOM reference sections were updated. The effective date of this revision is for claims processed on or after January 8, 2019, for dates of service on or after October 3, 2018.

Based on CR 11322/CR 11333 (Annual 2020 ICD-10-CM Update) the newly created Billing and Coding Article was revised. Descriptor revised for ICD-10-CM diagnosis code M50.120 in Group 1 Codes. The effective date of this revision is for dates of service on or after 10/01/19.

10/01/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination and therefore not all the fields included on the LCD are applicable as noted in this LCD.",10/02/2019
34859,34,7,10/01/2018,"01/18/2019: Based on a review of the LCD, grammatical and/or typographical errors were identified and corrected.",01/22/2019
34859,34,6,10/01/2018,"Revision Number: 4
Publication: September 2018 Connection
LCR A/B2018-074

Explanation of Revision: Based on CR 10847 (Annual 2019 ICD-10-CM Update) the LCD was revised. Deleted ICD-10-CM diagnosis code M79.1. .Changed ICD-10-CM diagnosis code range M79.1-M79.2 to ICD-10-CM diagnosis code range M79.11- M79.2, which also includes new ICD-10-CM diagnosis codes M79.12 and M79.18. In addition, the LCD was revised to indicate that diagnosis codes were added and deleted within existing diagnosis code ranges. Additionally, the LCD was revised to remove duplicity in the Revenue Codes: section and the Bibliography in the “Sources of Information” section was alphabetized. The effective date of this revision is based on date of service.

10/01/2018: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination and therefore not all the fields included on the LCD are applicable as noted in this LCD.",10/05/2018
34859,34,5,05/31/2018,"Correction to url for the American Association of Neuromuscular & Electrodiagnostic Medicine in the Coverage Indications, Limitations, and/or Medical Necessity section. of the LCD.",06/28/2018
34859,34,4,05/31/2018,"Revision Number: 3
Publication: June 2018 Connection
LCR A/B2018-050

Explanation of Revision: Based on an annual review of the LCD, it was determined that the italicized language in the “Coverage Indications, Limitations, and/or Medical Necessity” section of the LCD does not represent direct quotation from the CMS sources; therefore, this LCD is being revised to assure consistency with the CMS manual language. The effective date of this revision is based on date of service. In addition, the “CPT/HCPCS Codes:” section of the LCD was updated to combine the Group 1 codes and Group 2 codes to align with the Group codes in the “ICD-10 Codes that Support Medical Necessity” section of the LCD. The effective date of this revision is based on process date.

05/31/2018: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination and therefore not all the fields included on the LCD are applicable as noted in this policy.",06/20/2018
34859,34,3,10/01/2017,"Revision Number: 2

Publication: September 2017 Connection

LCR A/B2017-038

Explanation of Revision: Based on CR 10153 (Annual 2018 ICD-10-CM Update) the LCD was revised. Descriptor revised for ICD-10-CM diagnosis code M33.00. The effective date of this revision is based on date of service.

10/01/2017: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination and therefore not all the fields included on the LCD are applicable as noted in this policy.",09/22/2017
34859,34,2,10/01/2016,"Revision Number: 1
Publication: October 2016 Connection
LCR A/B2016-097

Explanation of Revision: Based on CR 9677 (Annual 2017 ICD-10-CM Update) the LCD was revised to add diagnosis codes M62.84 to the “ICD-10 Codes that Support Medical Necessity” section of the LCD for procedure codes 51785, 92265, 95860, 95861, 95863, 95864, 95865, 95866, 95867, 95868, 95869, 95870, 95872, 95873, 95874, 95885, 95886, 95887, 95907, 95908, 95909, 95910, 95911, 95912, 95913, 95933, and 95937. In addition, for the limited coverage of procedure code 95905, ICD-10-CM diagnosis code range G56.00-G56.02 was replaced by ICD-10-CM diagnosis code range G56.00-G56.03. The effective date of this revision is based on date of service.",10/10/2016
34859,34,1,10/01/2015,"12/16/15 Under narrative section 'Indications and Limitations of Coverage and/or Medical Necessity' oversite corrected ICD-9-CM code ""354.0"" converted to ICD-10-CM ""G56.00-G56.02"".",12/16/2015
34865,72,10,07/01/2020,"LCD revised and published on 06/25/2020 effective for dates of service on and after 07/01/2020, as a non-discretionary update to remove the ‘Non-Covered Indications’ section indicating MRA of the spinal canal and contents and MRA of the upper extremities are considered not medically reasonable and necessary at this time.",06/19/2020
34865,72,9,10/17/2019,"LCD revised and published on 10/17/2019. Consistent with CMS Change Request 10901, the entire coding section has been removed from the LCD and placed into the related Billing and Coding Article, A56805. All CPT codes and coding information within the text of the LCD has been placed in the Billing and Coding Article.",10/11/2019
34865,72,8,08/08/2019,"LCD revised and published on 8/8/2019. All codes and related coding information have been removed and placed in the related billing and coding article, A56805, consistent with Change Request (CR) 10901. NCD and Manual language has been removed from the Coverage Guidance section of the policy and replaced with the applicable references. All information removed from the LCD is contained in the referenced NCD. The sources have been moved to the bibliography section and numbered. There has been no coverage change with this LCD revision.",07/31/2019
34865,72,7,10/01/2018,"LCD revised and published on 10/25/2018 effective for dates of service on and after 10/01/2018 to reflect the Annual ICD-10-CM Code Updates. The following ICD-10-CM code(s) have been deleted and therefore removed from the LCD: I63.8. The following ICD-10-CM code(s) have been added to the LCD Group 1 codes: I63.81 and I63.89. The following ICD-10-CM code(s) have undergone a descriptor change: I63.333 and I63.343.

Per LCD annual review, regrouped the CPT/HCPCS Code Groups to align with their respective ICD-10 Code Groups and added hyperlink to NCD 220.2 for Magnetic Resonance Imaging to the “Related National Coverage Documents” section.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; therefore, not all the fields included on the LCD are applicable as noted in this policy.",10/19/2018
34865,72,6,10/01/2017,"LCD revised and published on 10/05/2017 effective for dates of service on and after 10/01/2017 to reflect the ICD-10 Annual Code Updates. The following Group 1 ICD-10 code(s) have undergone a descriptor change: I63.211, I63.212, I63.22, I63.323, I63.333, I63.513, I63.523, I63.533.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; therefore, not all the fields included on the LCD are applicable as noted in this policy.",09/29/2017
34865,72,5,08/10/2017,"LCD revised and published on 08/10/2017 to update IOM Citations per LCD Annual review.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/04/2017
34865,72,4,10/01/2016,"LCD revised and published on 09/29/2016 effective for dates of service on or after 10/01/2016 to reflect the annual ICD-10 code updates. The following ICD-10 codes have been deleted from the LCD: Group 1: I60.21 and I62.22; Group 3: K55.0; Group 4: Q25.2. The following ICD-10 codes have been added to the LCD: Group 1: H93.A1, H93.A2, H93.A3, I60.2, I63.013, I63.033, I63.113, I63.133, I63.213, I63.233, I63.313, I63.323, I63.333, I63.343, I63.413, I63.423, I63.433, I63.443, I63.513, I63.523, I63.533, I63.543, I72.5, I72.6 and I77.75; Group 3: K55.011, K55.012, K55.031 and K55.032; Group 4: Q25.21 and Q25.29. The following ICD-10 codes have undergone a descriptor change: Group 1: T85.110A, T85.110D, T85.110S, T85.120A, T85.120D, and T85.120S; Group 2: I77.79; Group 3 and Group 4: T82.818A, T82.818D, T82.818S, T82.828A, T82.828D, T82.828S, T82.838A, T82.838D, T82.838S, T82.848A, T82.848D, T82.848S, T82.858A, T82.858D, T82.858S, T82.868A, T82.868D, T82.868S; Group 4: T82.817A, T82.817D and T82.817S. Updates to the IOM Citations under the CMS National Coverage Policy were made.",09/22/2016
34865,72,3,10/01/2015,LCD revised and published 11/13/2015 to add additional ICD-10 codes with higher specificity effective for dates of service 10/01/2015 and after.,11/06/2015
34865,72,2,10/01/2015,LCD revised and published on 06/25/0215.,06/24/2015
34865,72,1,10/01/2015,"LCD revised on 05/28/2014 to add ICD-10 codes H93.11, H93.12, H93.13 and H93.19 as a covered diagnosis for MRA of the head and neck (Group 1 Diagnosis Codes) effective for dates of service on or after 10/01/2014. (LCD updated on 06/07/2014)",06/08/2014
34869,42,13,01/16/2025,Under Sources of Information updated the hyperlink.,01/07/2025
34869,42,12,06/09/2022,"Under Bibliography removed the hyperlink for reference #11. Formatting, punctuation and typographical errors were corrected throughout the LCD.",06/01/2022
34869,42,11,03/13/2022,"This LCD is being presented for notice. Under Coverage Indications, Limitations and/or Medical Necessity revised the eighth paragraph to read “The Brainsway Deep TMS System is 1 TMS System for OCD, however any TMS system that has received FDA clearance for treatment of OCD may be utilized.” Under Associated Information subheading Utilization Guidelines revised the first paragraph to read “The treatment must be provided by use of a device approved by the FDA for the purpose of supplying TMS for treatment resistant MDD if treatment resistant MDD is the diagnosis. If the device is used for treatment of OCD it must be FDA approved for that diagnosis.” Added the verbiage “for treatment resistant MDD” to the first sentence of the third and fourth paragraph.",01/18/2022
34869,42,10,01/13/2020,"Title XVIII of the Social Security Act, §1833(e) under the CMS National Coverage Policy section and all coding located in the Coding Information section has been moved into the related Billing and Coding: Repetitive Transcranial Magnetic Stimulation (rTMS) in Adults with Treatment Resistant Major Depressive Disorder A57813 article and removed from the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",11/22/2019
34869,42,9,02/14/2019,"Under Bibliography, removed bracketed information from multiple sources.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/09/2019
34869,42,8,03/15/2018,"Punctuation was corrected throughout the LCD. Under Associated Information-Utilization Guidelines in the third paragraph revised “addition” to now read “additional.” Under Bibliography 1. added “the’ to the journal title and revised the access dates for the following citations: #5 and #11. The “url” title was corrected for citation #11 to read Repetitive Transcranial Magnetic Stimulation.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",03/09/2018
34869,42,7,02/26/2018,"The Jurisdiction ""J"" Part B Contracts for Alabama (10112), Georgia (10212) and Tennessee (10312) are now being serviced by Palmetto GBA. The notice period for this LCD begins on 12/14/17 and ends on 02/25/18. Effective 02/26/18, these three contract numbers are being added to this LCD. No coverage, coding or other substantive changes (beyond the addition of the 3 Part B contract numbers) have been completed in this revision.",12/07/2017
34869,42,6,09/07/2017,"Under Bibliography updated the URL for #5.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/01/2017
34869,42,5,01/26/2017,"Under CMS National Coverage Policy for Title XVIII of the Social Security Act, §1862(a)(1)A) revised the verbiage to read “allows coverage and payment for only those services that are considered to be reasonable and necessary for the diagnosis or treatment of illness or injury or to improve the functioning of a malformed body member” for Title XVIII of the Social Security Act, §1862(a)(7) revised the verbiage to read “states Medicare will not cover any services or procedures associated with routine physical checkups” and for Title XVIII of the Social Security Act, §1862(a)(1)(D) and (E) revised the verbiage to read “Items and services related to research and experimentation”. Under Sources of Information and Basis for Decision deleted the heading Other Contractors Covering this Therapy and the associated verbiage.",01/20/2017
34869,42,4,07/07/2016,Under Sources of Information and Basis for Decision updated the URL for Transcranial magnetic stimulation for depression.,07/01/2016
34869,42,3,01/28/2016,"Under CMS National Coverage Policy deleted “This section” from the cited references. Under Coverage Indications, Limitations and/or Medical Necessity –Indications for Coverage revised DSM-IV to now read DSM-V in the first paragraph. Under Initial Treatment #3 revised “know” to now read “known”. Under Coverage Limitations moved the verbiage for the last bullet to the fourth bullet. Under Retreatment included the names for the cited standard rating scale measurements. Under Associated Information-Documentation Requirements-3. changed ICD-9 to now read ICD-10 and under 5. deleted the names for the standard rating scale measurements as they are listed under the section labeled Retreatment. Under Sources of Information and Basis for Decision included the supplement numbers for several cited references. Author initials were corrected and one author name was added for the third cited reference: Connolly KR, Helmer A, Cristancho MA, Cristancho P, O’Reardon JP. Effectiveness of transcranial magnetic stimulation in clinical practice post-FDA approval in the United States: results observed with the first 100 consecutive cases of depression at an academic medical center. J Clin Psychiatry. 2012;73(4):e567–e573. The access date was corrected for the fifth and eleventh cited references. Under Other Contractors Covering this Therapy corrected all of the LCD ID numbers and titles and deleted NHIC and added NGS to the second bullet.",01/22/2016
34869,42,2,10/01/2015,"Under Sources of Information and Basis for Decision placed bibliography Numbers 6 and 13 in hyperlink in text of LCD. Removed reference Gelenberg AJ, Freeman MP, Markowitz JC, et al. Practice Guideline for treatment of patients with major depression, American Psychiatric Association, 3rd edition, Oct. 2010 bibliography as this article was no longer available on web site. Removed duplicate reference George MS, Taylor JJ, Short EB. The expanding evidence base for rTMS treatment of depression, Curr Opin Psychiatry. Jan 2013;26:13-8.",01/20/2015
34869,42,1,10/01/2015,"Under Coverage Indications, Limitations and /or Medical Necessity section in the Indications for Coverage Subheading, number 4, changed term “physician” to “psychiatrist”. In this same section under Retreatment subheading, removed “Other Uses of Transcranial Magnetic Stimulation”.",08/01/2014
34887,53,8,01/30/2022,"LCD has been revised and published on 03/20/2025 in response to Executive Order 14168, DEFENDING WOMEN FROM GENDER IDEOLOGY EXTREMISM AND RESTORING BIOLOGICAL TRUTH TO THE FEDERAL GOVERNMENT. The term ""gender"" has been replaced with the term ""sex"" within the LCD text. Please note, there is no change in the effective date of service",03/14/2025
34887,53,7,01/30/2022,"LCD posted for notice on 12/16/2021 to become effective 01/30/2022.

Proposed LCD posted for comment on 07/29/2021.",12/10/2021
34887,53,6,09/26/2019,LCD revised and published on 09/26/2019. Consistent with CMS Change Request 10901 the entire coding section has been removed from the LCD and all codes and coding information has been placed in the related Billing and Coding Article. In the Indications section the spelling of subungual was corrected.,09/19/2019
34887,53,5,04/18/2019,LCD revised and published on 04/18/2019. The IOM Citations section was revised to add applicable manual references and to remove the reference to NCCI since coding and billing information has been moved to the companion article. All manual language has been removed from the LCD with references to the applicable manuals. This is consistent with CMS Change Request (CR) 10901. All billing and coding related information has been moved to the Local Coverage Article: Billing and Coding: Surgical Treatment of Nails (A52998). There has been no change to the coverage content of the LCD with this revision.,04/12/2019
34887,53,4,01/01/2017,"LCD revised and published on 01/12/2017 effective for dates of service on and after 01/01/2017 to reflect the annual CPT/HCPCS code updates. For the following CPT/HCPCS code either the short description and/or the long description was changed. Depending on which description is used in this LCD, there may not be any change in how the code displays in the document: 11750.",01/06/2017
34887,53,3,10/01/2015,"LCD revised and published on 04/14/2016 for dates of service on and after 10/01/2015 to add the following ICD-10 codes to the Group 1 codes as covered diagnoses: S90.211A-S, S90.212A-S, S90.221A-S, and S90.222A-S. Added hyperlink to article A52998 Surgical Treatment of Nails. Updated references to active LCDs in the Indications section.",04/08/2016
34887,53,2,10/01/2015,LCD revised and published on 12/10/2015 effective for dates of service on and after 10/01/2015. Additional indications added to the covered indications area of the LCD. Multiple ICD-10 codes added as covered diagnoses.,12/04/2015
34887,53,1,10/01/2015,LCD revised and published on 06/25/2015.,06/23/2015
34892,123,20,08/11/2024,LCD revised and published 08/08/2024 effective for dates of service on and after 08/11/2024 to correct typographical errors.,08/02/2024
34892,123,19,08/11/2024,"LCD posted for notice on 06/27/2024 to become effective 08/11/2024.

Proposed LCD posted for comment on 02/15/2024.",06/21/2024
34892,123,18,04/25/2021,"LCD revised and published on 06/10/2021 effective for dates of service on and after 04/25/2021. This revision to section “D. Facet Joint Denervation:” was to remove the language, “or at least 50% consistent improvement in the ability to perform previously painful movements and ADLs as compared to baseline measurement using the same scale.” for an Initial thermal RFA.

Minor corrections in typographical and formatting made throughout the LCD.",06/04/2021
34892,123,17,04/25/2021,LCD revised and published on 04/22/2021 effective for dates of service on and after 04/25/2021. This revision was to add a superscript citation for the Cohen 2013 reference.,04/16/2021
34892,123,16,04/25/2021,"LCD posted for notice on 03/11/2021. LCD becomes effective for dates of service on and after 04/25/2021.

10/29/2020 DL34892 Draft LCD posted for comment.",03/05/2021
34892,123,15,11/21/2019,"Revised and published on 11/21/2019. Consistent with CMS Change Request 10901, the LCD has been revised to remove the entire coding section.",11/15/2019
34892,123,14,08/22/2019,LCD revised and published on 08/22/2019. Utilization Guidelines section revised to include “sacral” with the lumbar reference for spinal regions consistent with the code description for these services. The documentation requirement related to CPT code and ICD-10 code direction removed since the coding has been removed from the LCD. Policy updated per standard format. There has been no coverage change with this LCD revision.,08/16/2019
34892,123,13,07/11/2019,LCD revised and published on 07/11/2019. All codes and coding related information have been removed and placed in the related billing and coding article A56670 consistent with Change Request (CR) 10901. Manual language has been removed from the Coverage Guidance section of the policy and replaced with a reference to the applicable manual. There has been no coverage change with this LCD revision.,07/03/2019
34892,123,12,01/03/2019,LCD revised and published on 1/3/2019 effective for dates of service on and after 1/3/2019. The following revisions have been made to the acceptable training or certification located in the provider qualification section: added #5 to the list of criteria and added special criterion statement beneath the acceptable training or certification list (1-5).,12/28/2018
34892,123,11,01/03/2019,"LCD published on 12/06/2018 to advise that the hold has been lifted and this LCD will become effective for dates of service on and after 1/3/2019. No changes have been made to the content of the LCD since it was placed on hold.

8/16/2018 LCD placed on hold and did not become effective on 8/16/2018.",11/29/2018
34892,123,10,08/16/2018,"LCD posted for notice on 06/28/2018. LCD becomes effective for dates of service on and after 08/16/2018.

01/18/2018 DL34892 Draft LCD posted for comment.",06/22/2018
34892,123,9,05/04/2017,LCD revised and published on 05/04/2017 effective for dates of service on and after 05/04/2017 to remove reference to LCD L36920 Epidural Injections for Pain Management due to that LCD being placed on hold. Removed link to DL36920 Epidural Injections for Pain Management from the Related Local Coverage Documents section.,04/28/2017
34892,123,8,05/04/2017,"LCD revised and published on 03/16/2017 effective for dates of service on and after 05/04/2017. Epidural injection information contained in this policy has been removed and/or revised as epidural services are now addressed in L36920, Epidural Injections for Pain Management, which was posted for comment on 09/15/2016, posted for notice on 03/16/2017 and will become effective 05/04/2017. In addition to removing the epidural information from the body and utilization guidelines of this policy, the following changes have been made: the title of this policy has been revised, CPT codes 64479-64484 have been removed, ICD-10-CM codes specific to 64479-64484 (previously group 1) have been removed. CPT code 77003 has been removed from the policy due to the 2017 Annual CPT code update which changed the code descriptor.",03/10/2017
34892,123,7,01/01/2017,LCD revised and published on 01/12/2017 effective for dates of service on and after 01/01/2017 to reflect the annual CPT/HCPCS code updates. The following CPT/HCPCS code 62311 has been deleted and therefore removed from the text of the LCD. For the following CPT/HCPCS code either the short description and/or the long description was changed. Depending on which description is used in this LCD there may not be any change in how the code displays in the document: 77003.,01/06/2017
34892,123,6,10/01/2016,"LCD revised and published on 09/29/2016 effective for dates of service on and after 10/01/2016 to reflect the ICD-10 Annual Code Updates. The following ICD-10 code(s) have been deleted and therefore removed from the LCD: Group 1 codes D49.5, M50.02, M50.12, M50.22, and M50.32. The following ICD-10 code(s) have undergone a descriptor change: Group 1 codes C7A.094, C7A.095, C7A.096, C81.10, C81.11, C81.12, C81.13, C81.14, C81.15, C81.16, C81.17, C81.18, C81.19, C81.20, C81.21, C81.22, C81.23, C81.24, C81.25, C81.26, C81.27, C81.28, C81.29, C81.30, C81.31, C81.32, C81.33, C81.34, C81.35, C81.36, C81.37, C81.38, C81.39, C81.40, C81.41, C81.42, C81.43, C81.44, C81.45, C81.46, C81.47, C81.48, C81.49, C81.70, C81.71, C81.72, C81.73, C81.74, C81.75, C81.76, C81.77, C81.78, C81.79, D3A.094, D3A.095, and D3A.096. The following ICD-10 code(s) have been added to the LCD: Group 1 codes D49.59, M50.021, M50.022, M50.023, M50.121, M50.122, M50.123, M50.221, M50.222, M50.223, M50.321, M50.322, and M50.323.",09/22/2016
34892,123,5,10/01/2015,LCD revised and published on 12/10/2015 effective for dates of service 10/01/2015 to add additional codes to all three diagnosis groups to allow for the new combination codes established in ICD-10. 7th digit characters added to the S series codes.,12/04/2015
34892,123,4,10/01/2015,08/20/2015 - Revenue Codes 0321 and 0332 descriptors have changed. Please note that these codes are included in a code range.,08/31/2015
34892,123,3,10/01/2015,Corrected formatting issues. No other content was updated or changed.,08/19/2014
34892,123,2,10/01/2015,Changed ICD-9 to ICD-10 in Group 2 Paragraph.,08/04/2014
34892,123,1,10/01/2015,"LCD revised and published on 08/14/2014 to reflect changes to the annual ICD-10 updates. ICD-10 codes M47.17, M47.18, and M51.07 were removed from the policy. ICD-10 codes M50.01, M50.11, M50.21, and M50.31 have undergone descriptor changes which have been reflected in the policy.",08/04/2014
34912,20,8,10/01/2019,"Revision Number: 5
Publication: October 2019 Connection
LCR A/B2019-065

Explanation of Revision: Based on CR 10901, the LCD was revised to remove all billing and coding and all language not related to reasonable and necessary provisions (“Bill Type Codes”, “Revenue Codes”, “CPT/HCPCS Codes”, “ICD-10 Codes that Support Medical Necessity”, “Documentation Requirements” and “Utilization Guidelines” sections of the LCD and place them into a newly created billing and coding article. In addition, during the process of moving the ICD-10-CM diagnosis codes to the billing and coding article, the ICD-10-CM diagnosis code ranges were broken out and listed individually. The effective date of this revision is for claims processed on or after January 8, 2019, for dates of service on or after October 3, 2018.

In addition, based on CR 11406, CR 11412 and CR 11451 (October 2019 Quarterly Updates), CPT code 0130U was added to the newly created billing and coding article “CPT/HCPCS Codes/Group 1 Paragraph” section. The effective date of this revision is for dates of service on or after October 1, 2019.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination and therefore not all the fields included on the LCD are applicable as noted in this LCD.",10/04/2019
34912,20,7,02/08/2018,"Revision Number: 4

Publication: February 2018 Connection

LCR A/B2018-012

Explanation of Revision: This LCD was revised in the “ICD-10 Codes that Support Medical Necessity” section of the LCD under “Group 1 Medical Necessity ICD-10 Codes Asterisk Explanation:” to include an explanation that all the codes within the asterisked range from the first code to the last code apply. The effective date of this revision is based on processdate.

02/08/2018: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination and therefore not all the fields included on the LCD are applicable as noted in this policy.",02/02/2018
34912,20,6,06/28/2016,"Revision Number: 3
Publication: July 2016 Connection
LCR A/B2016-075

Explanation of Revision: This LCD was revised to add CPT code 81435 to the “CPT/HCPCS Codes” section of the LCD under Group 2 codes. The effective date of this revision is based on date of service.",06/28/2016
34912,20,5,03/08/2016,"HTML coding corrected for the less than or equal sign under III. ""Indications of Coverage"" section of this LCD.",03/21/2016
34912,20,4,03/08/2016,"Revision Number: 2
Publication: March 2016 Connection
LCR A/B2016-052

Explanation of Revision: Verbiage for Lynch Syndrome tumor screening was revised to match the ‘Indications of Coverage’ section in the Special Histochemical Stains and Immunohistochemical Stains LCD (#L36234). The effective date of this revision is based on date of service.",03/11/2016
34912,20,3,01/01/2016,"Revision Number: 1
Publication: December 2015 Connection
LCR A/B2016-008

Explanation of Revision: Annual 2016 HCPCS Update. Descriptor revised for CPT code 81210. The effective date of this revision is based on date of service.",12/18/2015
34912,20,2,10/01/2015,3/13/2015: The language and/or ICD-10-CM diagnoses were updated to be consistent with the current ICD-9-CM LCD’s language and coding.,03/13/2015
34912,20,1,10/01/2015,04/07/2014 - for the following CPT/HCPCS code 81403 either the short scription and/or the long description was changed.,06/30/2014
34914,68,14,07/01/2020,"LCD revised and published on June 25, 2020 effective for dates of service on and after 07/01/2020, as a non-discretionary update to remove the list of non-covered services in the limitations section. Minor formatting changes have been made.",06/19/2020
34914,68,13,10/17/2019,"LCD revised and published on 10/17/2019. Consistent with CMS Change Request 10901, the entire coding section has been removed from the LCD and placed into the related Billing and Coding Article, A56416. All CPT codes and coding information within the text of the LCD has been placed in the Billing and Coding Article.",10/11/2019
34914,68,12,03/28/2019,"LCD revised and published on 03/28/2019. The IOM Citations section was revised to add applicable manual references and to remove the reference to NCCI since coding and billing information has been moved to the companion article. All billing and coding related information has been moved to companion article Billing and Coding: Assays for Vitamins and Metabolic Function, A56416, consistent with CMS Change Request (CR) 10901. References listed in the Sources section of the LCD have been moved to the Bibliography section. Links have been added to the companion article, A56416, and NCD 230.19.",03/22/2019
34914,68,11,10/01/2018,"LCD revised and published on 10/25/2018 effective for dates of service on and after 10/01/2018 to reflect the Annual ICD-10-CM Code Updates. The following ICD-10-CM codes have been deleted and therefore removed from the LCD: E78.4 and M79.1. The following ICD-10-CM codes have been added to the LCD Group 1 codes: M79.11, M79.12, and M79.18. The following ICD-10-CM code has been added to the LCD Group 7 codes: E78.49. The following ICD-10-CM code has undergone a descriptor change: Z68.43.

Per LCD annual review, updated the SSA references in the “CMS National Coverage Policy” section and expanded the following ranges in Group 1 for diagnosis codes that were previously listed in a ranged format (without a change in coverage content): B38.1 – B38.9, B39.1 – B39.9, C82.00 – C82.99, and Z68.30 – Z68.45.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; therefore, not all the fields included on the LCD are applicable as noted in this policy.",10/19/2018
34914,68,10,10/01/2017,"LCD revised and published on 10/05/2017 effective for dates of service on and after 10/01/2017 to reflect the Annual ICD-10-CM Code Updates. The following ICD-10-CM codes have undergone a descriptor change: Group 1 codes M33.00, M33.01, M33.02, M33.09, M33.10, M33.11, M33.12, and M33.19.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; therefore, not all the fields included on the LCD are applicable as noted in this policy.",09/29/2017
